"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        1891,     -0.9647576634,       1.940072705,       1.634323073,       4.821129216
          0,           0,        1892,     -0.9873464799,       1.940775613,       1.544574891,       4.799954366
          0,           0,        1893,     -0.9542056294,       1.961938328,       1.628323867,        4.82816397
          0,           0,        1894,     -0.9836312018,       1.953696695,       1.517213395,       4.800359708
          0,           0,        1895,     -0.9674918053,        1.94573999,       1.608331804,       4.817573286
          0,           0,        1896,     -0.9900276894,       1.949838709,       1.497362612,       4.795503682
          0,           0,        1897,      -0.963414826,        1.94796905,       1.621137382,       4.819702475
          0,           0,        1898,     -0.9942727515,       1.939669931,       1.504550394,       4.790514109
          0,           0,        1899,     -0.9751252542,       1.930667069,       1.612563536,       4.811800375
          0,           0,        1900,     -0.9771676998,       1.961822338,       1.524525013,       4.805459409
          0,           0,        1901,     -0.9430599541,       1.974700959,       1.636853857,       4.836798204
          0,           0,        1902,     -0.9820359094,       1.944950665,       1.558171665,       4.804847228
          0,           0,        1903,     -0.9696918983,       1.933087859,       1.629477753,       4.817321755
          0,           0,        1904,     -0.9753655991,       1.953589349,       1.559762204,       4.809447493
          0,           0,        1905,     -0.9574352324,       1.948874464,       1.642654471,       4.827325628
          0,           0,        1906,     -0.9587392703,       1.976239101,       1.570306976,       4.821358591
          0,           0,        1907,     -0.9593669034,       1.951265834,       1.630772272,       4.823287233
          0,           0,        1908,     -0.9872681053,       1.944690206,       1.527827852,       4.799638071
          0,           0,        1909,     -0.9746946691,       1.931546492,       1.617758107,       4.813550345
          0,           0,        1910,     -0.9817765352,       1.956480018,       1.517008549,       4.801841218
          0,           0,        1911,     -0.9618121747,       1.950573376,       1.623483401,       4.822370767
          0,           0,        1912,     -0.9976384637,       1.935466242,       1.503644213,       4.790014622
          0,           0,        1913,     -0.9470740729,        1.97166275,       1.621995044,       4.831192845
          0,           0,        1914,     -0.9855199686,       1.948863181,       1.529314493,        4.80087099
          0,           0,        1915,     -0.9626214693,       1.942815681,       1.635849954,       4.823267788
          0,           0,        1916,     -0.9968972894,       1.928028373,       1.535719579,       4.793327277
          0,           0,        1917,     -0.9669870527,       1.934320948,         1.6355433,       4.820080334
          0,           0,        1918,     -0.9745934205,       1.954499349,       1.568144314,       4.811187218
          0,           0,        1919,     -0.9572487243,       1.946489447,        1.64885207,        4.82711535
          0,           0,        1920,     -0.9807879889,       1.942297309,       1.570158426,       4.805630133
          0,           0,        1921,     -0.9651736913,       1.941055424,        1.63039594,       4.820306649
          0,           0,        1922,     -0.9636994013,       1.975556692,       1.547285856,       4.817212389
          0,           0,        1923,     -0.9689700911,        1.93954799,       1.624549039,       4.817546767
          0,           0,        1924,     -0.9949841477,       1.939120174,       1.511399603,       4.792421501
          0,           0,        1925,     -0.9751642544,       1.935152227,       1.603228373,       4.810853684
          0,           0,        1926,     -0.9962568693,       1.941894272,       1.489997078,       4.789393513
          0,           0,        1927,     -0.9586721715,       1.957220718,        1.61787628,        4.82393964
          0,           0,        1928,     -0.9906289331,       1.945607695,       1.509809393,       4.795435819
          0,           0,        1929,     -0.9771608068,        1.92917699,       1.609512981,       4.810454099
          0,           0,        1930,     -0.9848485868,       1.950104152,       1.520204944,       4.799940038
          0,           0,        1931,     -0.9652105354,       1.939771616,       1.632053205,       4.820966754
          0,           0,        1932,     -0.9759109487,       1.955056705,        1.55988679,       4.809269588
          0,           0,        1933,     -0.9638744787,       1.938759947,       1.639500413,       4.822098179
          0,           0,        1934,       -0.97702687,       1.948375519,       1.571856114,       4.809794659
          0,           0,        1935,     -0.9558518635,       1.950077842,        1.64563693,       4.828265572
          0,           0,        1936,     -0.9594082681,       1.976030264,       1.573335476,       4.822515383
          0,           0,        1937,      -0.946945159,       1.969694556,       1.641719684,        4.83516321
          0,           0,        1938,      -0.982075208,       1.948503199,       1.546459314,       4.804039392
          0,           0,        1939,     -0.9521316732,       1.966353288,       1.624695261,       4.829793083
          0,           0,        1940,     -0.9902527503,       1.944807355,       1.511265962,        4.79494638
          0,           0,        1941,     -0.9473779883,       1.975531023,       1.615924002,       4.831792168
          0,           0,        1942,     -0.9715575354,       1.975226084,       1.506337185,       4.810438388
          0,           0,        1943,     -0.9674779235,       1.941606514,       1.620580665,       4.818797879
          0,           0,        1944,     -0.9894476978,       1.945600385,        1.51747344,       4.797709724
          0,           0,        1945,     -0.9644445174,       1.943965837,       1.625197906,       4.820434532
          0,           0,        1946,     -0.9869189287,       1.943887285,       1.536391893,       4.799471733
          0,           0,        1947,     -0.9435098899,       1.973271278,       1.640588819,       4.837779279
          0,           0,        1948,     -0.9839772956,       1.941494841,       1.561434861,       4.804216512
          0,           0,        1949,     -0.9562987213,       1.949553036,        1.64070987,       4.825538146
          0,           0,        1950,     -0.9884085941,       1.934920305,       1.555629965,       4.800992401
          0,           0,        1951,     -0.9622612186,       1.942979114,       1.638392328,       4.823750545
          0,           0,        1952,     -0.9724940868,       1.960043332,       1.558760344,        4.81272408
          0,           0,        1953,     -0.9513795332,       1.965009943,       1.626285833,       4.828141567
          0,           0,        1954,     -0.9956090327,       1.935882438,       1.515815508,       4.794263884
          0,           0,        1955,     -0.9607776043,       1.953474346,       1.617856061,       4.822756305
          0,           0,        1956,     -0.9832714342,       1.955443253,       1.514815533,       4.801169454
          0,           0,        1957,     -0.9528991286,       1.964780938,       1.627079037,       4.830749176
          0,           0,        1958,     -0.9961315499,       1.936919529,       1.507508335,       4.791995893
          0,           0,        1959,     -0.9587937401,       1.953830975,       1.623930962,       4.825397812
          0,           0,        1960,     -0.9864446902,       1.945348559,       1.534849706,       4.800716412
          0,           0,        1961,     -0.9474588836,       1.966751116,       1.643382666,       4.835975909
          0,           0,        1962,     -0.9678000089,       1.965299294,       1.563542179,       4.815690936
          0,           0,        1963,     -0.9666809111,       1.935215678,       1.636224551,       4.821468899
          0,           0,        1964,     -0.9817990678,       1.943062616,       1.563350738,       4.805376676
          0,           0,        1965,     -0.9402737802,       1.978812261,       1.646377677,       4.841376284
          0,           0,        1966,     -0.9905553904,       1.934070691,       1.551349822,       4.798638314
          0,           0,        1967,     -0.9728600977,       1.934200132,       1.619030732,       4.815082954
          0,           0,        1968,     -0.9744892067,       1.966660843,       1.525135618,       4.808990089
          0,           0,        1969,     -0.9566760736,       1.960717137,       1.622791588,       4.827863374
          0,           0,        1970,     -0.9706454463,       1.975269964,        1.51752416,       4.812411179
          0,           0,        1971,     -0.9738562125,       1.937123133,       1.606014819,       4.813038828
          0,           0,        1972,     -0.9919161555,        1.94710774,       1.499865281,       4.795399632
          0,           0,        1973,     -0.9524283426,       1.967543888,       1.624055575,       4.831169336
          0,           0,        1974,     -0.9895306051,       1.944368377,       1.524734128,       4.798342206
          0,           0,        1975,     -0.9752204588,       1.931449108,       1.613454722,       4.812930146
          0,           0,        1976,     -0.9935281735,       1.935510722,       1.528925405,       4.795949814
          0,           0,        1977,     -0.9563980377,       1.955103783,       1.636817195,       4.829382165
          0,           0,        1978,     -0.9819385489,       1.944607243,       1.562553575,       4.806227856
          0,           0,        1979,     -0.9636519473,       1.939135305,       1.640684984,       4.822466958
          0,           0,        1980,     -0.9811603107,       1.946022229,        1.55674556,       4.805973913
          0,           0,        1981,     -0.9625547361,       1.942224262,        1.63842801,       4.823260125
          0,           0,        1982,     -0.9655292008,       1.969251423,       1.565034457,       4.816985693
          0,           0,        1983,     -0.9704409384,       1.935616585,       1.625508974,       4.816188303
          0,           0,        1984,      -0.996931659,       1.933016907,       1.519542574,        4.79273045
          0,           0,        1985,     -0.9598221351,        1.95488859,       1.618541448,       4.823322451
          0,           0,        1986,     -0.9730998799,        1.96768361,       1.521915713,       4.808028546
          0,           0,        1987,     -0.9469488168,       1.971322086,       1.630070187,       4.832755849
          0,           0,        1988,     -0.9961013868,       1.937334241,       1.506750221,       4.791427468
          0,           0,        1989,      -0.967778453,       1.938635175,       1.621367006,       4.817124996
          0,           0,        1990,     -0.9810896978,       1.952805412,       1.533012223,       4.802949138
          0,           0,        1991,     -0.9496695792,        1.96104822,       1.640134906,       4.831232469
          0,           0,        1992,     -0.9681383541,       1.964013869,       1.557299333,       4.811843816
          0,           0,        1993,     -0.9685408826,       1.933262493,        1.63264687,       4.818823746
          0,           0,        1994,     -0.9676254461,       1.964292528,       1.560689642,       4.813101903
          0,           0,        1995,     -0.9476267599,        1.96517292,       1.644092803,       4.833235048
          0,           0,        1996,     -0.9749363386,       1.956866995,       1.551537007,       4.808483353
          0,           0,        1997,     -0.9726518038,       1.934120462,       1.618391621,       4.814782871
          0,           0,        1998,     -0.9745587884,       1.965571155,       1.524659105,        4.80823426
          0,           0,        1999,     -0.9555821055,       1.961460375,       1.623388941,       4.827259561
          0,           0,        2000,     -0.9875601849,       1.949031041,       1.515511628,       4.797936944
          0,           0,        2001,     -0.9778094598,       1.931284681,       1.604113811,          4.809748
          0,           0,        2002,     -0.9858727234,       1.954108054,       1.500418527,       4.798038293
          0,           0,        2003,      -0.960139925,       1.953427495,       1.620403793,       4.823066415
          0,           0,        2004,     -0.9894048696,       1.944041755,       1.522103957,       4.797246965
          0,           0,        2005,     -0.9553334404,        1.95816002,       1.627592846,       4.826783248
          0,           0,        2006,     -0.9847956935,       1.946533099,       1.532764354,       4.801237746
          0,           0,        2007,     -0.9641099731,       1.940097944,       1.634466506,       4.821735059
          0,           0,        2008,     -0.9540130818,       1.984410968,       1.569727703,       4.826023932
          0,           0,        2009,     -0.9471988976,       1.963457038,        1.65139812,        4.83527664
          0,           0,        2010,      -0.987612413,       1.933980619,        1.56208156,       4.801785302
          0,           0,        2011,     -0.9485981109,        1.96365841,       1.641045511,       4.832362852
          0,           0,        2012,     -0.9446505007,       1.999766569,         1.5704825,        4.83310859
          0,           0,        2013,     -0.9531189078,       1.960516875,        1.63966173,       4.829988674
          0,           0,        2014,     -0.9980277613,       1.930968301,       1.521450959,       4.791759977
          0,           0,        2015,     -0.9711154549,       1.936217357,       1.616804099,       4.814886619
          0,           0,        2016,     -0.9852892781,       1.950867296,       1.515742406,       4.798339761
          0,           0,        2017,     -0.9618789406,       1.948854315,       1.625794808,       4.822066852
          0,           0,        2018,     -0.9870491762,       1.947780958,       1.517072882,       4.797073946
          0,           0,        2019,     -0.9589662386,       1.953968154,       1.618178329,       4.823017447
          0,           0,        2020,     -0.9756388677,       1.963711483,       1.524209711,       4.807149925
          0,           0,        2021,     -0.9617959391,       1.945320507,       1.634999497,       4.823369314
          0,           0,        2022,     -0.9894278214,       1.938293681,       1.538881172,        4.79721891
          0,           0,        2023,     -0.9704194978,       1.933047144,       1.625669782,        4.81672792
          0,           0,        2024,     -0.9811479509,       1.948919072,       1.545530246,       4.803911966
          0,           0,        2025,     -0.9446661986,       1.970535174,       1.642899172,        4.83552661
          0,           0,        2026,      -0.973668942,       1.957495982,        1.56124323,        4.81101345
          0,           0,        2027,     -0.9756087706,       1.928294693,       1.621587872,       4.813025318
          0,           0,        2028,     -0.9764431658,       1.959663383,       1.533657418,       4.806902493
          0,           0,        2029,     -0.9576782482,       1.956246594,       1.626287825,        4.82558692
          0,           0,        2030,     -0.9647600066,       1.979068323,       1.533122764,       4.815911881
          0,           0,        2031,     -0.9642048242,       1.946410028,       1.620501846,       4.818895054
          0,           0,        2032,     -0.9963013141,       1.936850498,       1.507021274,       4.792192669
          0,           0,        2033,     -0.9660046523,        1.94371091,       1.620482625,       4.819567378
          0,           0,        2034,     -0.9719238612,       1.968847819,       1.529306576,       4.809823682
          0,           0,        2035,     -0.9546892046,       1.957350435,       1.635192033,       4.828289906
          0,           0,        2036,     -0.9947646124,        1.93208776,       1.531668886,       4.794202576
          0,           0,        2037,     -0.9573489714,        1.95056539,       1.634564351,       4.825379949
          0,           0,        2038,     -0.9760836587,       1.953059131,       1.561448801,       4.809478713
          0,           0,        2039,      -0.959756307,       1.943477993,       1.646366861,       4.826460712
          0,           0,        2040,      -0.992172797,       1.930473157,       1.552007727,       4.798109438
          0,           0,        2041,     -0.9650156936,       1.938702568,       1.635585318,       4.821420689
          0,           0,        2042,     -0.9853459517,       1.941066158,       1.556647337,       4.802994015
          0,           0,        2043,     -0.9543187785,       1.958273907,        1.63540041,       4.828263762
          0,           0,        2044,     -0.9766243759,       1.958020053,       1.537271403,       4.805924281
          0,           0,        2045,     -0.9709082963,       1.938587922,       1.613637738,       4.815867811
          0,           0,        2046,     -0.9928086175,       1.942720175,       1.508106126,       4.793944706
          0,           0,        2047,     -0.9499173746,       1.968996112,       1.622810051,       4.829949956
          0,           0,        2048,     -0.9634266418,       1.984743913,       1.518801327,       4.815807338
          0,           0,        2049,     -0.9691834771,       1.940142481,       1.615999602,       4.816475963
          0,           0,        2050,     -0.9795078955,       1.958830122,       1.516061559,       4.801962732
          0,           0,        2051,     -0.9699093381,       1.936135119,       1.620757926,       4.816422026
          0,           0,        2052,     -0.9814293743,       1.953218789,       1.533359779,       4.803668902
          0,           0,        2053,     -0.9627570908,       1.947775657,        1.62456656,       4.823515386
          0,           0,        2054,     -0.9809466758,        1.95110288,       1.544912183,       4.805040207
          0,           0,        2055,     -0.9592235871,       1.946007839,       1.640410781,       4.825865812
          0,           0,        2056,     -0.9832781474,       1.941818168,       1.559047184,       4.803463513
          0,           0,        2057,     -0.9433373842,       1.969862454,       1.644733213,       4.835460093
          0,           0,        2058,     -0.9793964621,       1.949421058,       1.554790271,       4.807058959
          0,           0,        2059,     -0.9432721586,       1.973732317,       1.638993805,       4.836220241
          0,           0,        2060,     -0.9918879948,       1.933108453,       1.543950193,       4.796853019
          0,           0,        2061,     -0.9622645948,       1.947482463,       1.627660128,       4.821932441
          0,           0,        2062,     -0.9921234993,       1.939839307,       1.521726837,       4.796354476
          0,           0,        2063,     -0.9598926131,       1.952178403,       1.623528605,       4.823196216
          0,           0,        2064,     -0.9944082641,       1.937303944,       1.515999269,       4.792822625
          0,           0,        2065,     -0.9584135517,       1.954036313,       1.624811547,        4.82447735
          0,           0,        2066,     -0.9911294384,       1.943546429,       1.516539708,       4.797259233
          0,           0,        2067,     -0.9555309859,       1.955966023,        1.62865612,       4.826316297
          0,           0,        2068,     -0.9803872194,       1.951440781,       1.543385704,       4.805514323
          0,           0,        2069,     -0.9611581873,        1.94428699,       1.636659964,       4.823835917
          0,           0,        2070,     -0.9681845321,       1.964640183,       1.562745326,       4.814261269
          0,           0,        2071,     -0.9578166267,       1.950728262,       1.637990801,       4.827563395
          0,           0,        2072,     -0.9637102112,       1.972905594,       1.561410983,       4.818990637
          0,           0,        2073,     -0.9689019048,       1.935755535,        1.63025962,       4.818847285
          0,           0,        2074,     -0.9884508525,       1.942068238,       1.538223058,       4.799943824
          0,           0,        2075,     -0.9699174158,        1.93996595,        1.61787579,        4.81813574
          0,           0,        2076,     -0.9787084696,       1.960957464,       1.516795938,       4.804233225
          0,           0,        2077,     -0.9760891768,       1.931540452,       1.612190979,       4.812402898
          0,           0,        2078,     -0.9738619562,       1.972508677,       1.511331694,       4.808962298
          0,           0,        2079,     -0.9729909085,       1.937879226,       1.609256317,       4.815036887
          0,           0,        2080,     -0.9853897338,       1.952731282,       1.509213412,       4.798023096
          0,           0,        2081,     -0.9559311691,       1.956881576,       1.627660281,       4.826777484
          0,           0,        2082,     -0.9797559859,       1.954094492,       1.536930873,       4.804049342
          0,           0,        2083,     -0.9462194893,       1.969483564,       1.638921758,       4.834873995
          0,           0,        2084,     -0.9640230081,       1.969577465,       1.566714586,       4.816602143
          0,           0,        2085,     -0.9554081868,       1.950600584,       1.647842456,       4.830035612
          0,           0,        2086,     -0.9813036488,       1.941556863,       1.573470814,       4.807789496
          0,           0,        2087,     -0.9522881061,       1.958916476,       1.643808073,       4.832526088
          0,           0,        2088,     -0.9758951651,       1.954479095,       1.563982151,       4.811240997
          0,           0,        2089,     -0.9580367867,       1.954462185,       1.637033687,       4.829056524
          0,           0,        2090,     -0.9744194261,       1.963609967,        1.53614592,       4.809750087
          0,           0,        2091,     -0.9632293583,        1.95112528,       1.620114118,       4.822843521
          0,           0,        2092,      -0.988811582,       1.949504595,       1.512538957,       4.798570017
          0,           0,        2093,     -0.9587144167,       1.957927213,       1.623444883,       4.826917528
          0,           0,        2094,     -0.9692928939,       1.978170055,       1.520997949,       4.815039756
          0,           0,        2095,     -0.9624063238,       1.949433172,       1.622070052,       4.822159289
          0,           0,        2096,     -0.9674353493,       1.977396574,       1.530481231,       4.816306419
          0,           0,        2097,     -0.9616752296,       1.946783863,       1.632597146,       4.825033369
          0,           0,        2098,     -0.9738877126,       1.961952117,        1.54862667,         4.8114188
          0,           0,        2099,     -0.9647545596,       1.944078139,       1.622758641,       4.821481673
          0,           0,        2100,     -0.9896970703,       1.937375102,       1.542074036,       4.799469851
          0,           0,        2101,      -0.953286116,        1.95915324,       1.639755383,       4.831776228
          0,           0,        2102,     -0.9749190236,       1.955758667,       1.559277848,       4.810976866
          0,           0,        2103,     -0.9486793477,        1.96771696,       1.636427364,       4.833307568
          0,           0,        2104,     -0.9774688687,       1.957710955,       1.535777492,       4.808816476
          0,           0,        2105,     -0.9665154171,       1.941231573,       1.625901429,       4.821428279
          0,           0,        2106,     -0.9839532217,       1.949398062,       1.533364784,       4.803220867
          0,           0,        2107,     -0.9573635277,       1.954585446,        1.63168386,       4.827669868
          0,           0,        2108,     -0.9898074096,       1.942938196,       1.518990166,       4.797282362
          0,           0,        2109,     -0.9520072117,       1.964301134,       1.625333943,       4.829901661
          0,           0,        2110,     -0.9804444041,        1.95441974,       1.535237558,       4.804634904
          0,           0,        2111,     -0.9561469046,       1.953930692,       1.637028689,       4.828389888
          0,           0,        2112,     -0.9758713464,       1.957068787,       1.545961916,       4.807638916
          0,           0,        2113,     -0.9553427044,       1.953810201,        1.63682153,       4.827621131
          0,           0,        2114,      -0.962938876,       1.976359952,       1.557121469,       4.820030654
          0,           0,        2115,     -0.9613420315,       1.945194581,       1.638773801,       4.824861325
          0,           0,        2116,     -0.9791974784,        1.95317342,       1.544749003,       4.806885916
          0,           0,        2117,     -0.9650804919,        1.94596176,       1.619123343,       4.821464898
          0,           0,        2118,     -0.9854016637,       1.948475953,         1.5240081,       4.800742053
          0,           0,        2119,     -0.9613398785,       1.949953682,        1.62588447,        4.82416115
          0,           0,        2120,       -0.98461719,       1.951676899,       1.525460222,       4.801975241
          0,           0,        2121,     -0.9572272177,       1.956142067,       1.628013159,       4.825720097
          0,           0,        2122,     -0.9729554067,       1.970104261,       1.516900559,       4.811396997
          0,           0,        2123,     -0.9660932394,       1.941495313,       1.625555858,       4.820445398
          0,           0,        2124,     -0.9550086759,       1.991149982,       1.539575087,       4.824482533
          0,           0,        2125,     -0.9681368217,       1.935474179,       1.629749246,       4.818534099
          0,           0,        2126,     -0.9921807423,       1.936402073,       1.533972659,        4.79769298
          0,           0,        2127,     -0.9616304298,       1.944939457,       1.634622879,       4.824503179
          0,           0,        2128,     -0.9719634317,       1.959271244,       1.560955032,       4.812633366
          0,           0,        2129,     -0.9585157652,       1.949032548,       1.637104355,       4.825785081
          0,           0,        2130,     -0.9706548919,       1.961155877,       1.560101495,       4.812010601
          0,           0,        2131,     -0.9397922609,       1.980226405,       1.639479519,       4.838937929
          0,           0,        2132,     -0.9771446149,       1.956448493,       1.550981949,       4.808923613
          0,           0,        2133,     -0.9608465437,       1.950104562,       1.628782859,       4.823737332
          0,           0,        2134,     -0.9802853384,        1.95679692,       1.529011993,       4.805328129
          0,           0,        2135,     -0.9671748546,       1.943104303,       1.617821414,       4.817525451
          0,           0,        2136,     -0.9938929023,       1.942269551,       1.500468989,       4.793773897
          0,           0,        2137,     -0.9610791175,       1.952462301,       1.616523154,       4.821845605
          0,           0,        2138,     -0.9729767075,       1.968318997,       1.516631958,       4.808356374
          0,           0,        2139,     -0.9572449518,       1.955112881,       1.623485786,       4.824631884
          0,           0,        2140,     -0.9813953686,       1.951828242,       1.534445154,        4.80226583
          0,           0,        2141,     -0.9337782763,       1.990110113,       1.633599723,       4.843559918
          0,           0,        2142,     -0.9812085226,       1.947354798,       1.550911026,       4.805024328
          0,           0,        2143,     -0.9611108301,       1.943898614,       1.636781361,       4.823682891
          0,           0,        2144,     -0.9828771882,       1.942576817,       1.562153334,       4.804779449
          0,           0,        2145,     -0.9656944567,       1.940163112,        1.63311628,          4.822341
          0,           0,        2146,     -0.9628055447,       1.975140538,        1.55369202,       4.819428159
          0,           0,        2147,     -0.9576981553,       1.954419769,       1.634752213,        4.82753292
          0,           0,        2148,     -0.9842986226,       1.948287015,       1.534337326,       4.801321349
          0,           0,        2149,     -0.9743603734,       1.935378777,       1.610685147,       4.813713525
          0,           0,        2150,     -0.9973421355,       1.937111511,       1.504214073,       4.790684106
          0,           0,        2151,     -0.9525916806,       1.965608938,       1.619147827,       4.827763578
          0,           0,        2152,     -0.9836742538,       1.954916133,       1.509784548,       4.799309281
          0,           0,        2153,     -0.9386845139,       1.986201392,       1.628868857,         4.8396484
          0,           0,        2154,     -0.9839187269,       1.952586941,       1.520467423,       4.801290733
          0,           0,        2155,     -0.9505215633,        1.96465367,        1.63321741,       4.831851541
          0,           0,        2156,      -0.992146593,       1.932422693,       1.543669008,       4.796052586
          0,           0,        2157,     -0.9441347875,       1.971572028,       1.643472552,        4.83766633
          0,           0,        2158,     -0.9872436889,       1.936397513,       1.558487758,       4.802160179
          0,           0,        2159,      -0.957352091,       1.946613923,       1.645348241,       4.826771987
          0,           0,        2160,     -0.9734996293,       1.952908482,       1.577119915,        4.81333748
          0,           0,        2161,     -0.9502430209,       1.959645292,        1.64779847,       4.832777833
          0,           0,        2162,     -0.9925427056,       1.933612801,       1.543440857,       4.797942606
          0,           0,        2163,     -0.9600890518,       1.951608213,       1.625725232,       4.823119846
          0,           0,        2164,     -0.9803056175,       1.957119065,       1.529968018,       4.804973708
          0,           0,        2165,     -0.9724074285,       1.937102472,        1.61262156,       4.813709302
          0,           0,        2166,      -0.978696941,       1.964599848,       1.509107934,       4.804903145
          0,           0,        2167,     -0.9698914624,       1.941737675,       1.609399214,       4.816100116
          0,           0,        2168,     -0.9876043414,       1.951304711,       1.504804133,       4.796601897
          0,           0,        2169,     -0.9539312554,       1.960559448,       1.627706955,       4.827867162
          0,           0,        2170,     -0.9788156127,       1.958368815,       1.524329436,       4.803842077
          0,           0,        2171,     -0.9696232548,       1.936869019,       1.621589997,       4.817980413
          0,           0,        2172,     -0.9605631868,        1.97976544,       1.545151827,       4.818138446
          0,           0,        2173,     -0.9484935223,       1.963425555,       1.642376697,       4.832931419
          0,           0,        2174,     -0.9749709788,       1.953219458,       1.569943398,       4.811620537
          0,           0,        2175,     -0.9720118939,       1.931589795,       1.627587205,       4.816592964
          0,           0,        2176,     -0.9879762622,       1.937044804,        1.55138139,       4.800867761
          0,           0,        2177,     -0.9488900242,       1.968641676,       1.638342922,       4.834953678
          0,           0,        2178,     -0.9644363456,       1.976719545,       1.554633048,       4.819390811
          0,           0,        2179,     -0.9570431591,       1.960323107,       1.622066289,       4.825554573
          0,           0,        2180,      -0.995033029,       1.939022793,       1.506729885,       4.792356686
          0,           0,        2181,     -0.9722563058,       1.935860352,       1.614082239,       4.813435225
          0,           0,        2182,     -0.9764642718,       1.964988414,       1.514540488,       4.805063928
          0,           0,        2183,     -0.9560423683,       1.958544045,       1.627481304,       4.827786329
          0,           0,        2184,     -0.9981494435,       1.932552308,       1.513434608,       4.791341006
          0,           0,        2185,     -0.9642680482,       1.942530259,       1.625487654,       4.819761153
          0,           0,        2186,      -0.978037897,       1.953372712,       1.548353166,       4.805977689
          0,           0,        2187,     -0.9536900672,       1.953542776,       1.645270637,       4.830148833
          0,           0,        2188,     -0.9732653915,       1.958009967,       1.561672133,       4.812730115
          0,           0,        2189,     -0.9681948196,         1.9325426,       1.636452696,       4.819100495
          0,           0,        2190,     -0.9796993994,       1.944833734,       1.567330461,       4.806577177
          0,           0,        2191,     -0.9503040278,       1.963843638,       1.643267063,       4.833595802
          0,           0,        2192,     -0.9836113257,       1.943662911,       1.554112744,       4.803183025
          0,           0,        2193,     -0.9675889085,       1.941926941,       1.624194498,       4.819459767
          0,           0,        2194,     -0.9971708321,       1.934196878,       1.513832049,       4.791015006
          0,           0,        2195,     -0.9660205447,       1.945655657,       1.617239857,       4.818479881
          0,           0,        2196,     -0.9790409181,       1.963136212,       1.508406353,       4.802336051
          0,           0,        2197,     -0.9625781686,       1.952654058,       1.612121752,       4.820944414
          0,           0,        2198,     -0.9966292149,       1.938094437,       1.496989182,        4.78950382
          0,           0,        2199,     -0.9670500992,       1.941633909,       1.619476145,        4.81795776
          0,           0,        2200,     -0.9779212354,       1.959523246,       1.528421998,       4.803485946
          0,           0,        2201,     -0.9494524257,       1.969210584,       1.626755994,       4.832216422
          0,           0,        2202,     -0.9671800672,       1.969639257,       1.548039092,       4.814581998
          0,           0,        2203,     -0.9589335625,       1.946925034,       1.637432353,       4.825512282
          0,           0,        2204,     -0.9647385559,       1.967311267,       1.570625316,       4.816982976
          0,           0,        2205,     -0.9380676536,        1.97732014,       1.650730828,       4.840912801
          0,           0,        2206,     -0.9813484127,       1.944079527,       1.563479711,       4.807285122
          0,           0,        2207,     -0.9682222937,       1.935776335,       1.632395045,       4.819001441
          0,           0,        2208,     -0.9781431075,       1.954814579,       1.547921119,       4.808262861
          0,           0,        2209,     -0.9489828566,       1.970554165,       1.630141278,       4.831935677
          0,           0,        2210,     -0.9802687243,       1.959372708,        1.51640074,       4.803106543
          0,           0,        2211,     -0.9730368891,       1.935210714,       1.610325737,       4.812160447
          0,           0,        2212,     -0.9904905281,       1.946992903,       1.505039692,       4.794912849
          0,           0,        2213,      -0.956593434,       1.957736224,       1.623334682,       4.824142877
          0,           0,        2214,     -0.9859237652,        1.95283173,       1.510311376,       4.799307114
          0,           0,        2215,      -0.971032173,       1.935096728,       1.617143989,       4.814541008
          0,           0,        2216,     -0.9891491712,       1.941690046,       1.529927985,       4.797340632
          0,           0,        2217,     -0.9513211033,       1.960308511,       1.639788436,       4.830818834
          0,           0,        2218,     -0.9780548611,        1.94909136,       1.565621637,       4.807659123
          0,           0,        2219,      -0.958298961,       1.947871757,       1.641923003,       4.827731363
          0,           0,        2220,     -0.9723367632,       1.955350816,       1.566514756,       4.811373667
          0,           0,        2221,     -0.9465090965,       1.967957626,       1.642968989,       4.835146386
          0,           0,        2222,     -0.9815184534,       1.947335215,       1.557682274,       4.806786011
          0,           0,        2223,     -0.9616017315,       1.950296473,       1.625618799,       4.823136794
          0,           0,        2224,     -0.9935763159,       1.938042795,       1.517203693,       4.794076001
          0,           0,        2225,     -0.9575060802,       1.958671912,       1.617628157,       4.824526081
          0,           0,        2226,     -0.9742406836,       1.970321596,       1.510364504,       4.807219295
          0,           0,        2227,     -0.9655836914,       1.950108758,       1.609716542,       4.819604394
          0,           0,        2228,      -1.000232692,       1.934156138,       1.493450196,       4.787469638
          0,           0,        2229,     -0.9662781319,       1.944441091,       1.617104606,       4.818715453
          0,           0,        2230,     -0.9764911061,       1.962691053,       1.524526231,       4.805918716
          0,           0,        2231,     -0.9545226019,       1.957406848,       1.636542758,        4.82848863
          0,           0,        2232,     -0.9742998345,       1.957979779,         1.5579621,       4.810874784
          0,           0,        2233,     -0.9619363514,       1.941084291,       1.640317138,       4.823370833
          0,           0,        2234,     -0.9609142481,        1.97240543,       1.577730365,       4.821651548
          0,           0,        2235,     -0.9529028672,       1.955314878,        1.64742633,       4.831325954
          0,           0,        2236,     -0.9696592713,       1.960741987,       1.571125272,       4.816113582
          0,           0,        2237,     -0.9607981373,       1.946751965,         1.6350885,       4.823611197
          0,           0,        2238,      -0.988419779,       1.940552987,       1.542003844,       4.799897177
