"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         566,       -7.65504489,      -5.128908876,      -5.288859278,      -1.852280788,      -9.330348621
          0,           0,         567,      -7.653687406,      -5.127608064,      -5.287514764,      -1.850930551,       -9.32897213
          0,           0,         568,      -7.652311642,      -5.126289156,      -5.286152052,      -1.849562056,      -9.327577386
          0,           0,         569,      -7.650917527,      -5.124952091,      -5.284771074,      -1.848175234,      -9.326164323
          0,           0,         570,      -7.649504992,      -5.123596791,      -5.283371759,      -1.846770014,       -9.32473287
          0,           0,         571,      -7.648073966,      -5.122223196,      -5.281954038,      -1.845346327,      -9.323282957
          0,           0,         572,      -7.646624378,      -5.120831235,      -5.280517839,      -1.843904101,      -9.321814512
          0,           0,         573,      -7.645156152,      -5.119420834,       -5.27906309,      -1.842443263,      -9.320327454
          0,           0,         574,      -7.643669216,      -5.117991925,      -5.277589718,      -1.840963738,      -9.318821718
          0,           0,         575,      -7.642163492,      -5.116544435,      -5.276097648,      -1.839465451,       -9.31729722
          0,           0,         576,      -7.640638905,      -5.115078288,      -5.274586804,      -1.837948326,      -9.315753887
          0,           0,         577,      -7.639095376,      -5.113593409,       -5.27305711,      -1.836412285,      -9.314191643
          0,           0,         578,      -7.637532828,      -5.112089727,      -5.271508487,      -1.834857251,      -9.312610403
          0,           0,         579,      -7.635951178,      -5.110567162,      -5.269940857,      -1.833283143,       -9.31101009
          0,           0,         580,      -7.634350346,      -5.109025633,      -5.268354139,      -1.831689879,      -9.309390624
          0,           0,         581,      -7.632730249,      -5.107465062,       -5.26674825,      -1.830077376,      -9.307751918
          0,           0,         582,      -7.631090803,       -5.10588537,      -5.265123109,      -1.828445553,      -9.306093891
          0,           0,         583,      -7.629431922,      -5.104286473,      -5.263478631,      -1.826794323,      -9.304416456
          0,           0,         584,      -7.627753521,      -5.102668289,      -5.261814731,      -1.825123602,      -9.302719527
          0,           0,         585,      -7.626055512,      -5.101030738,      -5.260131323,      -1.823433301,      -9.301003017
          0,           0,         586,      -7.624337804,      -5.099373727,      -5.258428318,      -1.821723332,      -9.299266835
          0,           0,         587,      -7.622600307,      -5.097697168,      -5.256705627,      -1.819993604,      -9.297510891
          0,           0,         588,       -7.62084293,      -5.096000977,      -5.254963158,      -1.818244025,      -9.295735089
          0,           0,         589,      -7.619065578,      -5.094285062,      -5.253200821,      -1.816474504,      -9.293939339
          0,           0,         590,      -7.617268159,      -5.092549333,      -5.251418523,      -1.814684945,      -9.292123544
          0,           0,         591,      -7.615450575,      -5.090793699,      -5.249616167,      -1.812875254,      -9.290287609
          0,           0,         592,      -7.613612729,      -5.089018063,      -5.247793659,      -1.811045332,      -9.288431437
          0,           0,         593,      -7.611754522,      -5.087222337,      -5.245950901,      -1.809195083,      -9.286554926
          0,           0,         594,      -7.609875852,      -5.085406413,      -5.244087791,      -1.807324404,       -9.28465798
          0,           0,         595,      -7.607976619,      -5.083570199,      -5.242204232,      -1.805433195,      -9.282740489
          0,           0,         596,      -7.606056719,      -5.081713597,      -5.240300121,      -1.803521353,      -9.280802359
          0,           0,         597,      -7.604116046,      -5.079836503,      -5.238375353,      -1.801588774,      -9.278843476
          0,           0,         598,      -7.602154495,      -5.077938816,      -5.236429824,       -1.79963535,      -9.276863742
          0,           0,         599,      -7.600171955,      -5.076020428,      -5.234463427,      -1.797660974,      -9.274863043
          0,           0,         600,      -7.598168318,      -5.074081239,      -5.232476054,      -1.795665537,      -9.272841268
          0,           0,         601,      -7.596143471,      -5.072121135,      -5.230467594,      -1.793648927,      -9.270798308
          0,           0,         602,      -7.594097301,      -5.070140011,      -5.228437936,      -1.791611031,      -9.268734049
          0,           0,         603,      -7.592029694,      -5.068137759,      -5.226386966,      -1.789551736,      -9.266648375
          0,           0,         604,      -7.589940533,      -5.066114262,      -5.224314569,      -1.787470924,      -9.264541176
          0,           0,         605,      -7.587829698,      -5.064069405,      -5.222220629,      -1.785368479,      -9.262412322
          0,           0,         606,       -7.58569707,      -5.062003073,      -5.220105027,      -1.783244279,      -9.260261702
          0,           0,         607,      -7.583542526,      -5.059915151,      -5.217967642,      -1.781098203,      -9.258089187
          0,           0,         608,      -7.581365942,       -5.05780552,      -5.215808353,      -1.778930128,      -9.255894658
          0,           0,         609,      -7.579167192,      -5.055674054,      -5.213627034,      -1.776739929,      -9.253677985
          0,           0,         610,      -7.576946149,      -5.053520636,       -5.21142356,      -1.774527478,      -9.251439041
          0,           0,         611,      -7.574702682,      -5.051345136,      -5.209197804,      -1.772292646,      -9.249177696
          0,           0,         612,       -7.57243666,      -5.049147432,      -5.206949635,      -1.770035301,      -9.246893816
          0,           0,         613,      -7.570147948,      -5.046927387,      -5.204678921,      -1.767755311,      -9.244587275
          0,           0,         614,      -7.567836411,      -5.044684878,      -5.202385528,      -1.765452539,       -9.24225793
          0,           0,         615,       -7.56550191,       -5.04241977,      -5.200069321,      -1.763126849,      -9.239905644
          0,           0,         616,      -7.563144306,      -5.040131927,      -5.197730162,      -1.760778101,      -9.237530278
          0,           0,         617,      -7.560763457,      -5.037821215,       -5.19536791,      -1.758406154,      -9.235131691
          0,           0,         618,      -7.558359216,      -5.035487489,      -5.192982423,      -1.756010864,      -9.232709735
          0,           0,         619,      -7.555931438,      -5.033130612,      -5.190573557,      -1.753592083,      -9.230264268
          0,           0,         620,      -7.553479973,       -5.03075044,      -5.188141164,      -1.751149664,      -9.227795141
          0,           0,         621,      -7.551004671,      -5.028346827,      -5.185685096,      -1.748683457,      -9.225302197
          0,           0,         622,      -7.548505376,      -5.025919625,        -5.1832052,      -1.746193307,      -9.222785288
          0,           0,         623,      -7.545981934,      -5.023468683,      -5.180701324,       -1.74367906,      -9.220244257
          0,           0,         624,      -7.543434185,       -5.02099385,      -5.178173311,      -1.741140558,      -9.217678945
          0,           0,         625,      -7.540861968,       -5.01849497,      -5.175621002,      -1.738577639,      -9.215089189
          0,           0,         626,      -7.538265118,      -5.015971881,      -5.173044237,      -1.735990141,      -9.212474829
          0,           0,         627,       -7.53564347,      -5.013424432,       -5.17044285,        -1.7333779,      -9.209835695
          0,           0,         628,      -7.532996856,      -5.010852452,      -5.167816678,      -1.730740745,      -9.207171624
          0,           0,         629,      -7.530325102,      -5.008255781,      -5.165165549,      -1.728078506,      -9.204482439
          0,           0,         630,      -7.527628034,       -5.00563425,      -5.162489293,      -1.725391009,      -9.201767969
          0,           0,         631,      -7.524905476,      -5.002987688,      -5.159787735,       -1.72267808,      -9.199028035
          0,           0,         632,      -7.522157246,      -5.000315922,      -5.157060697,      -1.719939536,       -9.19626246
          0,           0,         633,      -7.519383162,      -4.997618775,         -5.154308,      -1.717175197,      -9.193471058
          0,           0,         634,      -7.516583038,      -4.994896066,      -5.151529461,      -1.714384878,      -9.190653645
          0,           0,         635,      -7.513756684,      -4.992147619,      -5.148724894,      -1.711568389,      -9.187810033
          0,           0,         636,      -7.510903908,      -4.989373244,      -5.145894109,       -1.70872554,      -9.184940032
          0,           0,         637,      -7.508024516,      -4.986572758,      -5.143036915,      -1.705856137,      -9.182043445
          0,           0,         638,      -7.505118307,      -4.983745966,      -5.140153116,      -1.702959981,      -9.179120075
          0,           0,         639,      -7.502185081,      -4.980892674,      -5.137242515,      -1.700036872,      -9.176169718
          0,           0,         640,      -7.499224633,      -4.978012686,      -5.134304908,      -1.697086605,      -9.173192172
          0,           0,         641,      -7.496236752,      -4.975105802,      -5.131340092,      -1.694108974,      -9.170187231
          0,           0,         642,      -7.493221228,      -4.972171817,      -5.128347857,      -1.691103766,      -9.167154678
          0,           0,         643,      -7.490177845,      -4.969210524,      -5.125327991,      -1.688070766,      -9.164094301
          0,           0,         644,      -7.487106383,      -4.966221714,       -5.12228028,      -1.685009758,      -9.161005882
          0,           0,         645,      -7.484006618,      -4.963205168,      -5.119204504,      -1.681920518,      -9.157889196
          0,           0,         646,      -7.480878326,      -4.960160674,      -5.116100439,      -1.678802822,      -9.154744021
          0,           0,         647,      -7.477721273,      -4.957088006,       -5.11296786,      -1.675656439,      -9.151570126
          0,           0,         648,      -7.474535226,      -4.953986938,      -5.109806535,      -1.672481135,      -9.148367276
          0,           0,         649,      -7.471319947,      -4.950857244,      -5.106616231,      -1.669276674,      -9.145135235
          0,           0,         650,      -7.468075191,      -4.947698689,      -5.103396709,      -1.666042813,      -9.141873759
          0,           0,         651,      -7.464800713,      -4.944511039,      -5.100147725,      -1.662779307,      -9.138582604
          0,           0,         652,       -7.46149626,      -4.941294045,      -5.096869034,      -1.659485906,      -9.135261519
          0,           0,         653,      -7.458161577,      -4.938047466,      -5.093560384,      -1.656162354,      -9.131910249
          0,           0,         654,      -7.454796404,      -4.934771054,       -5.09022152,      -1.652808393,      -9.128528539
          0,           0,         655,      -7.451400476,      -4.931464554,      -5.086852183,       -1.64942376,       -9.12511612
          0,           0,         656,      -7.447973522,      -4.928127705,      -5.083452105,      -1.646008186,      -9.121672727
          0,           0,         657,      -7.444515269,      -4.924760245,       -5.08002102,      -1.642561398,      -9.118198085
          0,           0,         658,      -7.441025437,      -4.921361905,      -5.076558652,      -1.639083118,       -9.11469192
          0,           0,         659,      -7.437503742,      -4.917932412,      -5.073064722,      -1.635573063,      -9.111153944
          0,           0,         660,      -7.433949894,      -4.914471488,      -5.069538948,      -1.632030946,      -9.107583869
          0,           0,         661,      -7.430363598,      -4.910978853,      -5.065981039,      -1.628456472,      -9.103981405
          0,           0,         662,      -7.426744554,      -4.907454215,      -5.062390701,      -1.624849342,      -9.100346253
          0,           0,         663,      -7.423092458,      -4.903897284,      -5.058767634,      -1.621209254,      -9.096678111
          0,           0,         664,      -7.419406995,      -4.900307757,      -5.055111532,      -1.617535896,      -9.092976665
          0,           0,         665,      -7.415687851,      -4.896685335,      -5.051422086,      -1.613828954,        -9.0892416
          0,           0,         666,      -7.411934701,      -4.893029707,      -5.047698977,      -1.610088105,      -9.085472599
          0,           0,         667,      -7.408147217,      -4.889340557,      -5.043941885,      -1.606313024,      -9.081669332
          0,           0,         668,      -7.404325063,      -4.885617561,      -5.040150479,      -1.602503374,      -9.077831467
          0,           0,         669,      -7.400467897,      -4.881860392,      -5.036324424,      -1.598658818,      -9.073958663
          0,           0,         670,      -7.396575371,      -4.878068719,      -5.032463381,      -1.594779008,      -9.070050574
          0,           0,         671,       -7.39264713,      -4.874242199,      -5.028567001,      -1.590863591,      -9.066106849
          0,           0,         672,      -7.388682813,      -4.870380489,      -5.024634929,      -1.586912207,      -9.062127131
          0,           0,         673,       -7.38468205,      -4.866483232,      -5.020666804,       -1.58292449,      -9.058111049
          0,           0,         674,      -7.380644464,      -4.862550069,      -5.016662259,      -1.578900064,       -9.05405823
          0,           0,         675,      -7.376569674,      -4.858580632,      -5.012620917,       -1.57483855,      -9.049968296
          0,           0,         676,      -7.372457287,      -4.854574548,      -5.008542396,      -1.570739557,       -9.04584086
          0,           0,         677,      -7.368306905,      -4.850531436,      -5.004426305,      -1.566602689,      -9.041675523
          0,           0,         678,      -7.364118122,      -4.846450903,      -5.000272247,      -1.562427541,      -9.037471884
          0,           0,         679,      -7.359890521,      -4.842332555,      -4.996079815,      -1.558213701,      -9.033229531
          0,           0,         680,       -7.35562368,      -4.838175987,      -4.991848595,      -1.553960748,      -9.028948042
          0,           0,         681,      -7.351317167,      -4.833980782,      -4.987578166,      -1.549668252,       -9.02462699
          0,           0,         682,      -7.346970541,      -4.829746523,      -4.983268094,      -1.545335774,      -9.020265939
          0,           0,         683,      -7.342583352,      -4.825472775,      -4.978917941,      -1.540962867,      -9.015864442
          0,           0,         684,       -7.33815514,      -4.821159101,      -4.974527258,      -1.536549074,      -9.011422044
          0,           0,         685,      -7.333685437,      -4.816805051,      -4.970095585,      -1.532093928,      -9.006938279
          0,           0,         686,      -7.329173764,      -4.812410173,      -4.965622456,      -1.527596955,      -9.002412675
          0,           0,         687,      -7.324619632,      -4.807973991,      -4.961107392,      -1.523057666,      -8.997844746
          0,           0,         688,      -7.320022542,      -4.803496034,      -4.956549906,      -1.518475567,      -8.993233996
          0,           0,         689,      -7.315381983,      -4.798975813,      -4.951949499,      -1.513850149,      -8.988579922
          0,           0,         690,      -7.310697435,      -4.794412827,      -4.947305662,      -1.509180894,      -8.983882008
          0,           0,         691,      -7.305968365,      -4.789806572,      -4.942617876,      -1.504467274,      -8.979139726
          0,           0,         692,       -7.30119423,      -4.785156526,       -4.93788561,      -1.499708746,      -8.974352538
          0,           0,         693,      -7.296374472,      -4.780462157,       -4.93310832,      -1.494904758,      -8.969519893
          0,           0,         694,      -7.291508524,      -4.775722923,      -4.928285452,      -1.490054745,       -8.96464123
          0,           0,         695,      -7.286595805,      -4.770938271,       -4.92341644,       -1.48515813,      -8.959715973
          0,           0,         696,       -7.28163572,      -4.766107634,      -4.918500702,       -1.48021432,      -8.954743534
          0,           0,         697,      -7.276627662,      -4.761230429,      -4.913537647,      -1.475222713,      -8.949723313
          0,           0,         698,      -7.271571009,      -4.756306063,      -4.908526668,      -1.470182689,      -8.944654694
          0,           0,         699,      -7.266465125,      -4.751333932,      -4.903467146,      -1.465093617,       -8.93953705
          0,           0,         700,      -7.261309359,      -4.746313413,      -4.898358445,      -1.459954849,      -8.934369736
          0,           0,         701,      -7.256103045,      -4.741243872,      -4.893199918,      -1.454765724,      -8.929152094
          0,           0,         702,      -7.250845503,      -4.736124659,      -4.887990901,      -1.449525564,      -8.923883454
          0,           0,         703,      -7.245536034,      -4.730955109,      -4.882730712,      -1.444233675,      -8.918563123
          0,           0,         704,      -7.240173923,      -4.725734541,      -4.877418657,      -1.438889348,      -8.913190395
          0,           0,         705,      -7.234758439,      -4.720462256,      -4.872054023,      -1.433491853,      -8.907764548
          0,           0,         706,      -7.229288832,      -4.715137543,      -4.866636081,      -1.428040447,      -8.902284845
          0,           0,         707,      -7.223764334,      -4.709759669,      -4.861164082,      -1.422534367,      -8.896750525
          0,           0,         708,      -7.218184159,      -4.704327883,      -4.855637263,      -1.416972828,      -8.891160811
          0,           0,         709,        -7.2125475,      -4.698841419,      -4.850054837,      -1.411355031,      -8.885514908
          0,           0,         710,      -7.206853529,      -4.693299489,      -4.844416001,      -1.405680153,      -8.879812003
          0,           0,         711,      -7.201101401,      -4.687701288,      -4.838719931,      -1.399947352,      -8.874051255
          0,           0,         712,      -7.195290244,      -4.682045988,      -4.832965783,      -1.394155763,      -8.868231811
          0,           0,         713,      -7.189419166,      -4.676332739,      -4.827152688,        -1.3883045,       -8.86235279
          0,           0,         714,      -7.183487255,      -4.670560672,      -4.821279759,      -1.382392655,      -8.856413291
          0,           0,         715,      -7.177493569,      -4.664728893,      -4.815346083,      -1.376419292,      -8.850412388
          0,           0,         716,      -7.171437145,      -4.658836488,      -4.809350725,      -1.370383456,      -8.844349133
          0,           0,         717,      -7.165316993,      -4.652882515,      -4.803292724,      -1.364284161,       -8.83822255
          0,           0,         718,      -7.159132098,      -4.646866008,      -4.797171095,      -1.358120399,      -8.832031639
          0,           0,         719,      -7.152881416,      -4.640785976,      -4.790984823,      -1.351891131,      -8.825775372
          0,           0,         720,      -7.146563873,        -4.6346414,      -4.784732871,      -1.345595293,      -8.819452694
          0,           0,         721,      -7.140178367,      -4.628431233,      -4.778414168,      -1.339231788,      -8.813062521
          0,           0,         722,      -7.133723766,      -4.622154401,      -4.772027617,      -1.332799492,      -8.806603738
          0,           0,         723,      -7.127198905,      -4.615809797,      -4.765572089,      -1.326297245,      -8.800075198
          0,           0,         724,      -7.120602584,      -4.609396284,      -4.759046424,      -1.319723859,      -8.793475726
          0,           0,         725,      -7.113933572,      -4.602912695,      -4.752449428,      -1.313078107,      -8.786804109
          0,           0,         726,        -7.1071906,      -4.596357823,      -4.745779873,      -1.306358731,        -8.7800591
          0,           0,         727,      -7.100372361,      -4.589730433,      -4.739036497,      -1.299564431,      -8.773239418
          0,           0,         728,      -7.093477512,      -4.583029252,      -4.732217998,      -1.292693874,       -8.76634374
          0,           0,         729,      -7.086504668,      -4.576252963,      -4.725323038,      -1.285745682,       -8.75937071
          0,           0,         730,      -7.079452401,      -4.569400219,      -4.718350239,      -1.278718439,      -8.752318925
          0,           0,         731,      -7.072319242,      -4.562469626,      -4.711298179,      -1.271610684,      -8.745186944
          0,           0,         732,      -7.065103674,       -4.55545975,      -4.704165395,      -1.264420912,      -8.737973281
          0,           0,         733,      -7.057804135,       -4.54836911,      -4.696950378,       -1.25714757,      -8.730676401
          0,           0,         734,      -7.050419012,      -4.541196182,      -4.689651572,      -1.249789056,      -8.723294727
          0,           0,         735,      -7.042946641,       -4.53393939,      -4.682267372,      -1.242343718,      -8.715826625
          0,           0,         736,      -7.035385303,      -4.526597111,      -4.674796123,       -1.23480985,      -8.708270415
          0,           0,         737,      -7.027733226,      -4.519167669,      -4.667236115,       -1.22718569,      -8.700624357
          0,           0,         738,      -7.019988578,      -4.511649334,      -4.659585582,      -1.219469418,      -8.692886659
          0,           0,         739,      -7.012149464,      -4.504040313,      -4.651842703,      -1.211659155,      -8.685055469
          0,           0,         740,      -7.004213927,      -4.496338761,      -4.644005594,      -1.203752957,      -8.677128871
          0,           0,         741,      -6.996179942,      -4.488542766,      -4.636072306,      -1.195748813,      -8.669104886
          0,           0,         742,      -6.988045415,      -4.480650351,      -4.628040827,      -1.187644644,      -8.660981466
          0,           0,         743,       -6.97980818,      -4.472659472,      -4.619909073,      -1.179438298,      -8.652756492
          0,           0,         744,      -6.971465989,      -4.464568011,       -4.61167489,      -1.171127546,      -8.644427773
          0,           0,         745,       -6.96301652,      -4.456373779,      -4.603336044,       -1.16271008,      -8.635993039
          0,           0,         746,      -6.954457362,      -4.448074502,      -4.594890225,      -1.154183509,      -8.627449935
          0,           0,         747,      -6.945786016,      -4.439667827,      -4.586335036,      -1.145545351,      -8.618796026
          0,           0,         748,      -6.936999892,      -4.431151316,      -4.577667995,      -1.136793034,      -8.610028784
          0,           0,         749,      -6.928096299,      -4.422522436,      -4.568886525,      -1.127923891,      -8.601145585
          0,           0,         750,      -6.919072447,       -4.41377856,      -4.559987955,      -1.118935148,      -8.592143709
          0,           0,         751,      -6.909925433,       -4.40491696,      -4.550969509,      -1.109823927,      -8.583020331
          0,           0,         752,      -6.900652244,      -4.395934803,      -4.541828307,      -1.100587238,      -8.573772514
          0,           0,         753,      -6.891249745,      -4.386829141,      -4.532561352,      -1.091221967,      -8.564397206
          0,           0,         754,      -6.881714674,      -4.377596913,      -4.523165531,       -1.08172488,      -8.554891235
          0,           0,         755,      -6.872043635,      -4.368234927,      -4.513637605,      -1.072092608,      -8.545251297
          0,           0,         756,      -6.862233093,      -4.358739868,      -4.503974202,       -1.06232164,      -8.535473954
          0,           0,         757,       -6.85227936,      -4.349108275,      -4.494171812,       -1.05240832,      -8.525555622
          0,           0,         758,      -6.842178594,      -4.339336546,      -4.484226773,      -1.042348835,       -8.51549257
          0,           0,         759,      -6.831926783,       -4.32942092,      -4.474135272,      -1.032139205,      -8.505280901
          0,           0,         760,      -6.821519737,      -4.319357473,      -4.463893326,      -1.021775275,      -8.494916551
          0,           0,         761,      -6.810953081,      -4.309142109,      -4.453496781,      -1.011252704,      -8.484395272
          0,           0,         762,      -6.800222238,      -4.298770543,      -4.442941292,      -1.000566953,      -8.473712629
          0,           0,         763,      -6.789322419,      -4.288238297,      -4.432222322,     -0.9897132723,      -8.462863979
          0,           0,         764,      -6.778248612,      -4.277540684,       -4.42133512,     -0.9786866906,      -8.451844465
          0,           0,         765,       -6.76699556,      -4.266672794,      -4.410274715,     -0.9674819967,      -8.440648998
          0,           0,         766,      -6.755557753,      -4.255629481,      -4.399035898,     -0.9560937264,      -8.429272244
          0,           0,         767,      -6.743929408,      -4.244405347,      -4.387613205,     -0.9445161449,      -8.417708608
          0,           0,         768,      -6.732104448,      -4.232994723,      -4.376000905,     -0.9327432283,      -8.405952212
          0,           0,         769,      -6.720076485,      -4.221391656,      -4.364192977,     -0.9207686432,      -8.393996883
          0,           0,         770,      -6.707838796,      -4.209589881,      -4.352183093,     -0.9085857254,      -8.381836125
          0,           0,         771,      -6.695384299,      -4.197582805,      -4.339964595,     -0.8961874556,      -8.369463099
          0,           0,         772,      -6.682705527,      -4.185363481,      -4.327530468,     -0.8835664333,      -8.356870598
          0,           0,         773,        -6.6697946,       -4.17292458,      -4.314873323,     -0.8707148483,      -8.344051018
          0,           0,         774,      -6.656643191,      -4.160258366,      -4.301985358,      -0.857624449,      -8.330996329
          0,           0,         775,      -6.643242492,       -4.14735666,      -4.288858335,     -0.8442865086,      -8.317698041
          0,           0,         776,      -6.629583177,      -4.134210808,      -4.275483541,     -0.8306917865,      -8.304147169
          0,           0,         777,      -6.615655358,      -4.120811642,      -4.261851752,     -0.8168304867,       -8.29033419
          0,           0,         778,      -6.601448538,      -4.107149437,      -4.247953191,     -0.8026922115,      -8.276248998
          0,           0,         779,      -6.586951561,      -4.093213866,      -4.233777484,     -0.7882659101,      -8.261880859
          0,           0,         780,      -6.572152552,      -4.078993942,      -4.219313606,     -0.7735398217,      -8.247218352
          0,           0,         781,      -6.557038854,      -4.064477969,      -4.204549827,     -0.7585014118,      -8.232249306
          0,           0,         782,      -6.541596956,      -4.049653468,      -4.189473648,     -0.7431373025,      -8.216960738
          0,           0,         783,      -6.525812413,      -4.034507114,      -4.174071732,     -0.7274331917,      -8.201338769
          0,           0,         784,      -6.509669757,      -4.019024646,      -4.158329823,     -0.7113737655,      -8.185368545
          0,           0,         785,      -6.493152393,      -4.003190782,      -4.142232661,     -0.6949425981,      -8.169034133
          0,           0,         786,      -6.476242488,      -3.986989115,      -4.125763883,     -0.6781220386,      -8.152318419
          0,           0,         787,       -6.45892084,      -3.970401996,       -4.10890591,     -0.6608930837,      -8.135202979
          0,           0,         788,      -6.441166731,      -3.953410399,       -4.09163982,     -0.6432352323,      -8.117667937
          0,           0,         789,      -6.422957758,       -3.93599378,      -4.073945208,     -0.6251263206,      -8.099691812
          0,           0,         790,      -6.404269647,      -3.918129894,      -4.055800019,     -0.6065423328,      -8.081251324
          0,           0,         791,      -6.385076024,      -3.899794606,      -4.037180365,      -0.587457183,      -8.062321189
          0,           0,         792,      -6.365348168,      -3.880961659,      -4.018060307,     -0.5678424655,      -8.042873872
          0,           0,         793,      -6.345054713,      -3.861602415,      -3.998411607,     -0.5476671631,      -8.022879304
          0,           0,         794,      -6.324161303,      -3.841685543,      -3.978203447,     -0.5268973091,      -8.002304548
          0,           0,         795,      -6.302630196,      -3.821176665,      -3.957402089,     -0.5054955903,      -7.981113416
          0,           0,         796,      -6.280419784,      -3.800037932,      -3.935970487,      -0.483420881,      -7.959266006
          0,           0,         797,      -6.297102416,      -3.778227526,      -3.913867828,      -0.497246729,       -7.93623927
          0,           0,         798,      -6.311395214,      -3.765212443,      -3.889566412,     -0.5083260049,      -7.926250113
          0,           0,         799,      -6.325946863,      -3.757487104,      -3.873333609,     -0.5194709777,       -7.92711892
          0,           0,         800,      -6.343002792,      -3.753498108,      -3.868923953,      -0.533163604,      -7.934641068
          0,           0,         801,      -6.363531002,      -3.753126827,      -3.876013609,     -0.5505866021,      -7.945529752
          0,           0,         802,      -6.387380385,      -3.756558788,      -3.892491666,     -0.5717203594,      -7.957809048
          0,           0,         803,      -6.413840753,      -3.763930218,      -3.915827206,     -0.5958960424,      -7.970814636
          0,           0,         804,      -6.442149193,      -3.775210398,      -3.943700338,     -0.6223190442,      -7.984811105
          0,           0,         805,      -6.471741124,      -3.790178199,      -3.974243799,     -0.6503488456,      -8.000500363
          0,           0,         806,      -6.502274497,      -3.808450305,      -4.006097378,     -0.6795531644,      -8.018745939
          0,           0,         807,       -6.53354466,      -3.829527548,      -4.038369138,     -0.7096432049,      -8.040487385
          0,           0,         808,      -6.565388765,      -3.852839831,      -4.070553217,     -0.7403856982,      -8.066661667
          0,           0,         809,      -6.597621238,      -3.877777226,      -4.102430784,     -0.7715377707,      -8.098084577
          0,           0,         810,      -6.630001738,      -3.903704232,      -4.133967279,      -0.802812135,      -8.135280086
          0,           0,         811,      -6.662226745,      -3.929967699,      -4.165215629,     -0.8338670055,      -8.178141454
          0,           0,         812,      -6.693939261,      -3.955914709,      -4.196235152,     -0.8643157828,      -8.225744916
          0,           0,         813,      -6.724753519,      -3.980928718,      -4.227033118,     -0.8937528583,      -8.276101643
          0,           0,         814,      -6.754289709,      -4.004478598,      -4.257532064,     -0.9217897643,      -8.326016181
          0,           0,         815,      -6.782211609,      -4.026165984,      -4.287562168,     -0.9480936822,        -8.3712175
          0,           0,         816,      -6.808259906,      -4.045756248,       -4.31687553,     -0.9724202665,       -8.40720028
          0,           0,         817,       -6.83227592,      -4.063185611,      -4.345177736,     -0.9946351547,      -8.431203311
          0,           0,         818,      -6.854213258,      -4.078545882,      -4.372170611,      -1.014722067,      -8.443938871
          0,           0,         819,      -6.874137367,      -4.092054335,      -4.397598676,      -1.032778367,      -8.449084932
          0,           0,         820,      -6.892214754,      -4.104017736,      -4.421290834,      -1.049000771,      -8.451148919
          0,           0,         821,      -6.908694766,      -4.114797496,      -4.443189206,      -1.063664648,      -8.453797161
          0,           0,         822,      -6.923887163,      -4.124779786,      -4.463359771,      -1.077100272,      -8.459403217
          0,           0,         823,      -6.938138585,         -4.134352,      -4.481984073,      -1.089668974,      -8.469300389
          0,           0,         824,      -6.951810463,      -4.143885466,      -4.499336044,      -1.101741452,      -8.484169799
          0,           0,         825,      -6.965260163,      -4.153723735,      -4.515750897,      -1.113679769,      -8.504330761
          0,           0,         826,      -6.978826321,      -4.164175478,      -4.531593207,      -1.125823739,      -8.529904974
          0,           0,         827,      -6.992818542,      -4.175510947,       -4.54722941,      -1.138481703,      -8.560888295
          0,           0,         828,      -7.007511076,      -4.187961042,      -4.563007201,      -1.151925215,      -8.597167025
          0,           0,         829,      -7.023139818,      -4.201718197,      -4.579242109,      -1.166386881,      -8.638502493
          0,           0,         830,      -7.039901837,      -4.216938481,      -4.596210173,      -1.182060574,       -8.68448635
          0,           0,         831,      -7.057956727,      -4.233744524,      -4.614145211,      -1.199103305,      -8.734469024
          0,           0,         832,       -7.07742916,      -4.252228909,      -4.633239183,      -1.217638098,      -8.787502648
          0,           0,         833,       -7.09841207,      -4.272457758,      -4.653644453,      -1.237757371,      -8.842311448
          0,           0,         834,      -7.120969996,      -4.294474181,      -4.675477044,      -1.259526366,      -8.897323198
          0,           0,         835,      -7.145142143,      -4.318301306,      -4.698820254,      -1.282986264,      -8.950774824
          0,           0,         836,      -7.170944854,      -4.343944636,       -4.72372814,      -1.308156763,      -9.000839399
          0,           0,         837,      -7.198373296,      -4.371393604,      -4.750228503,      -1.335037922,      -9.045830258
          0,           0,         838,      -7.227402262,      -4.400622183,      -4.778325155,      -1.363611149,      -9.084582947
          0,           0,         839,      -7.257986069,       -4.43158851,      -4.807999383,      -1.393839213,      -9.116866643
          0,           0,         840,      -7.290057595,      -4.464233469,      -4.839210478,      -1.425665247,      -9.143494281
          0,           0,         841,       -7.32352654,      -4.498478248,      -4.871895211,      -1.459010788,      -9.166016507
          0,           0,         842,      -7.358277134,      -4.534221018,      -4.905966262,      -1.493773022,      -9.186221244
          0,           0,         843,      -7.394165615,      -4.571333003,      -4.941309724,      -1.529821555,      -9.205728979
          0,           0,         844,      -7.431018015,      -4.609654519,      -4.977782135,       -1.56699523,      -9.225802925
          0,           0,         845,      -7.468628938,      -4.648991641,       -5.01520778,      -1.605099667,      -9.247331141
          0,           0,         846,        -7.5067622,      -4.689114478,        -5.0533774,      -1.643906446,       -9.27089069
          0,           0,         847,      -7.545154329,      -4.729758155,      -5.092049624,      -1.683154914,      -9.296828006
