"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        5389,     -0.7918346375,       2.162189804,       1.338516495,       4.979055314
          0,           0,        5390,     -0.7862827484,       2.162636487,       1.336946111,       4.981404365
          0,           0,        5391,     -0.7862506072,       2.163058054,       1.338255809,       4.985034273
          0,           0,        5392,     -0.7747804231,       2.175842027,       1.327772335,       4.989831702
          0,           0,        5393,     -0.7670862567,       2.186646722,       1.349308284,       4.995927514
          0,           0,        5394,     -0.7986518133,       2.150074306,       1.346572342,       4.975912299
          0,           0,        5395,     -0.8124066102,       2.141253832,       1.336910684,       4.968913111
          0,           0,        5396,     -0.8092817914,       2.140544757,       1.329594622,       4.968020876
          0,           0,        5397,     -0.7988179139,       2.150858739,       1.329611178,       4.975435747
          0,           0,        5398,     -0.8003155383,       2.149025279,       1.341272142,       4.974353451
          0,           0,        5399,     -0.8094223748,       2.143779891,       1.321392202,       4.967250182
          0,           0,        5400,     -0.8084608902,       2.142996868,       1.325425845,       4.967227242
          0,           0,        5401,     -0.7954189551,       2.162404325,       1.313230681,       4.976054749
          0,           0,        5402,     -0.7970485911,       2.153498063,       1.328501228,       4.975919521
          0,           0,        5403,     -0.7703238768,       2.187710767,       1.377680311,       5.002762778
          0,           0,        5404,      -0.772200379,       2.183724798,       1.353013423,       5.000772755
          0,           0,        5405,     -0.7657546397,       2.191119935,       1.353137379,       5.002206948
          0,           0,        5406,     -0.7768209257,       2.184031019,        1.32864113,       4.994664304
          0,           0,        5407,     -0.7633836076,       2.193214175,         1.3388992,       5.004259959
          0,           0,        5408,     -0.7845891924,       2.172981662,       1.331951159,       4.982937637
          0,           0,        5409,     -0.7827113766,       2.174143125,       1.332542883,       4.990159342
          0,           0,        5410,     -0.7807907364,       2.172420264,       1.331511838,       4.989963181
          0,           0,        5411,     -0.7849928029,        2.16752635,       1.345519824,       4.988032378
          0,           0,        5412,     -0.8019054234,       2.152361351,       1.339073451,       4.970347741
          0,           0,        5413,     -0.8029788534,       2.145490936,       1.331169565,       4.970430513
          0,           0,        5414,     -0.7813188855,       2.172589615,       1.329715126,        4.98688493
          0,           0,        5415,     -0.7968328628,       2.152279413,        1.32736273,       4.976775524
          0,           0,        5416,     -0.7819915203,       2.171399243,       1.343024044,       4.988130736
          0,           0,        5417,     -0.7881710315,         2.1615858,       1.345897436,       4.983991814
          0,           0,        5418,     -0.7801285917,       2.171257063,        1.35768233,       4.989896663
          0,           0,        5419,     -0.8071794248,       2.142051184,        1.32451796,       4.972994416
          0,           0,        5420,     -0.8048243656,       2.142510822,       1.331750009,       4.972825832
          0,           0,        5421,     -0.8171006012,         2.1341146,       1.325376898,       4.960625215
          0,           0,        5422,     -0.8015527479,       2.147326388,       1.327975013,       4.974712491
          0,           0,        5423,     -0.8109139869,       2.137043805,       1.323912056,       4.971427524
          0,           0,        5424,     -0.8185398572,       2.129396641,       1.336063336,       4.961442737
          0,           0,        5425,     -0.8230927878,       2.127650433,       1.319412826,       4.958261895
          0,           0,        5426,     -0.8066772602,       2.136975421,        1.35453605,       4.978282254
          0,           0,        5427,     -0.8155146493,        2.13369268,       1.314383426,       4.967393307
          0,           0,        5428,     -0.7950034677,       2.157280686,       1.338010822,       4.979335784
          0,           0,        5429,     -0.8051280797,       2.148077516,       1.341933396,       4.973903044
          0,           0,        5430,     -0.7956588601,        2.15497498,       1.352720512,       4.987292763
          0,           0,        5431,     -0.7829532562,       2.168536847,       1.359010339,       4.995407677
          0,           0,        5432,     -0.7784353821,       2.174303594,       1.365191118,       4.995346062
          0,           0,        5433,     -0.7786637225,       2.176153827,        1.36761056,       4.994392375
          0,           0,        5434,     -0.7901126244,       2.162628602,       1.331934542,       4.983977195
          0,           0,        5435,     -0.7879729079,       2.163250211,       1.340390349,       4.990776008
          0,           0,        5436,      -0.794118322,        2.15629104,       1.304894464,       4.975754419
          0,           0,        5437,     -0.7904714754,       2.162116315,       1.307204537,       4.977248252
          0,           0,        5438,      -0.809574816,       2.143809801,       1.297594905,       4.967206337
          0,           0,        5439,     -0.7957621254,       2.156337862,       1.316797166,       4.980405543
          0,           0,        5440,     -0.7949063541,        2.15916271,       1.317640695,       4.981369648
          0,           0,        5441,      -0.799499382,       2.152999683,       1.332753145,        4.97970001
          0,           0,        5442,     -0.7898433571,       2.167778884,       1.343982045,       4.982956489
          0,           0,        5443,     -0.8023829092,       2.150493841,       1.315791574,       4.974924723
          0,           0,        5444,     -0.8087858406,       2.139748866,       1.305465352,       4.973693878
          0,           0,        5445,     -0.8269531719,       2.124543372,        1.28192215,        4.95925856
          0,           0,        5446,      -0.801977593,       2.149000064,       1.300671822,       4.976864072
          0,           0,        5447,     -0.8215527397,       2.129028503,       1.288009279,       4.956661527
          0,           0,        5448,     -0.8126633536,        2.13451206,       1.286927466,       4.966163882
          0,           0,        5449,     -0.8047599492,       2.143673592,       1.282012262,       4.973796186
          0,           0,        5450,     -0.8045056402,       2.142645113,       1.310251159,       4.970557277
          0,           0,        5451,     -0.8284066307,       2.122427665,        1.29613843,       4.954256339
          0,           0,        5452,     -0.8253860836,        2.12097853,       1.289862878,       4.960330849
          0,           0,        5453,     -0.8143817058,       2.131283247,       1.286303903,       4.966093581
          0,           0,        5454,      -0.814251557,       2.129785811,       1.303272935,       4.965644409
          0,           0,        5455,     -0.7800223263,       2.174746141,       1.335557949,       4.992967735
          0,           0,        5456,     -0.7743739595,       2.178156935,       1.341664899,       4.997543086
          0,           0,        5457,     -0.7529836855,       2.203361472,       1.353109532,       5.012079361
          0,           0,        5458,     -0.7808277375,        2.17553043,       1.326463779,       4.995297563
          0,           0,        5459,     -0.7956683487,       2.159180868,       1.344736142,       4.978589144
          0,           0,        5460,     -0.8130383328,       2.138453055,       1.322569541,       4.968267561
          0,           0,        5461,     -0.8009712367,       2.144078284,       1.361409102,       4.979182159
          0,           0,        5462,     -0.8138078127,        2.13776177,       1.318953372,       4.967792567
          0,           0,        5463,     -0.8053737384,       2.144914862,       1.333663779,       4.975001514
          0,           0,        5464,     -0.8131235347,        2.13684718,       1.337169872,       4.972484288
          0,           0,        5465,     -0.8000028262,       2.147490531,       1.342343847,       4.976184775
          0,           0,        5466,     -0.8219984918,       2.129700767,       1.303684999,        4.96054564
          0,           0,        5467,     -0.8095508303,       2.142284326,       1.309478605,       4.968826092
          0,           0,        5468,     -0.8080743098,        2.14495855,       1.311975348,       4.973860354
          0,           0,        5469,     -0.7749462206,       2.186029685,       1.353281837,        4.99268069
          0,           0,        5470,     -0.7943758971,       2.160893943,       1.324129451,       4.975192109
          0,           0,        5471,     -0.7845826666,        2.16373406,       1.356831529,       4.984992327
          0,           0,        5472,     -0.7736746491,       2.183318842,       1.333576147,       4.992438549
          0,           0,        5473,     -0.7862468936,       2.168910556,       1.331132803,       4.985496746
          0,           0,        5474,     -0.7844676767,       2.169581327,       1.333776449,       4.987184213
          0,           0,        5475,     -0.7819330859,       2.168199583,       1.348286863,       4.987989794
          0,           0,        5476,     -0.7824228477,       2.168367322,       1.341341547,       4.985398747
          0,           0,        5477,      -0.808022265,       2.141267712,       1.303419691,       4.962932729
          0,           0,        5478,     -0.7906967334,       2.156934387,       1.319781448,       4.976215126
          0,           0,        5479,     -0.7987560341,       2.158208088,        1.32115497,       4.974626412
          0,           0,        5480,     -0.7945465996,       2.154599382,       1.325733361,       4.974812384
          0,           0,        5481,      -0.800715408,       2.149929881,       1.307504648,       4.968257768
          0,           0,        5482,     -0.7943911059,       2.155890594,       1.313886056,       4.975250187
          0,           0,        5483,     -0.7925156175,       2.159085716,        1.32132152,       4.984531027
          0,           0,        5484,     -0.7865085712,       2.165796895,       1.321835199,       4.984826628
          0,           0,        5485,     -0.8074371463,       2.145914397,       1.302640174,       4.966542785
          0,           0,        5486,      -0.813664119,       2.132917425,       1.287690494,        4.96258004
          0,           0,        5487,     -0.8255685111,       2.122850331,       1.279203998,       4.959150696
          0,           0,        5488,     -0.7842831661,       2.167218442,       1.321858864,       4.981628565
          0,           0,        5489,     -0.8030537598,       2.148289582,        1.33272293,       4.980092017
          0,           0,        5490,       -0.80124163,       2.146484483,       1.329450246,       4.976131116
          0,           0,        5491,     -0.8047270744,       2.142073822,       1.336755732,       4.977347103
          0,           0,        5492,     -0.8221941129,       2.127708162,       1.301482979,       4.964090276
          0,           0,        5493,     -0.7840282606,       2.167051766,       1.336113992,       4.982454551
          0,           0,        5494,     -0.7941659946,       2.160277024,       1.320409342,       4.975180725
          0,           0,        5495,     -0.8066208818,       2.141005109,       1.300531637,       4.975022307
          0,           0,        5496,     -0.7856405093,       2.165411382,       1.318065534,       4.986524721
          0,           0,        5497,     -0.7820011896,        2.16828543,       1.332567841,       4.983893936
          0,           0,        5498,     -0.7886266751,       2.165368404,       1.315703693,       4.978924087
          0,           0,        5499,     -0.7785591374,       2.174889262,       1.331010139,       4.991189861
          0,           0,        5500,     -0.7882495808,       2.166610577,       1.319046996,       4.987511856
          0,           0,        5501,      -0.779179702,       2.173945691,       1.332504133,       4.988538011
          0,           0,        5502,     -0.8011215238,       2.156456743,        1.30838646,       4.971252892
          0,           0,        5503,      -0.805616854,       2.148918363,       1.293564437,       4.968209048
          0,           0,        5504,     -0.7975832329,       2.156408457,       1.311383806,       4.975363516
          0,           0,        5505,     -0.8020159438,        2.14737836,       1.343450111,       4.980685387
          0,           0,        5506,     -0.7735267727,        2.17624987,       1.358022097,       4.992719061
          0,           0,        5507,     -0.7746826226,       2.172297377,       1.340793283,       4.994102923
          0,           0,        5508,     -0.8035743885,       2.139362485,       1.325141788,       4.975959577
          0,           0,        5509,     -0.7980088461,        2.15362701,       1.303356204,       4.972718192
          0,           0,        5510,     -0.7670370778,        2.18677259,         1.3361231,       4.991011189
          0,           0,        5511,      -0.788865786,       2.166253795,       1.308524591,       4.978047171
          0,           0,        5512,     -0.7857250428,       2.166319887,       1.319578379,       4.981639426
          0,           0,        5513,     -0.7777928025,       2.176821952,       1.321559763,       4.988887653
          0,           0,        5514,     -0.7764301618,       2.178524917,       1.333838854,       4.991314052
          0,           0,        5515,     -0.8028808046,       2.154534631,       1.308565332,       4.970502861
          0,           0,        5516,     -0.7944174527,       2.156444266,       1.314916144,       4.978625066
          0,           0,        5517,     -0.7933294975,       2.160855091,       1.326562538,       4.983101089
          0,           0,        5518,     -0.7874797041,       2.164884507,       1.335191912,       4.985158831
          0,           0,        5519,     -0.7748692266,       2.181214793,       1.352567384,       4.991488564
          0,           0,        5520,     -0.8042613007,       2.144304343,        1.32313624,       4.974476238
          0,           0,        5521,      -0.801711312,       2.145116803,       1.324980762,       4.974659249
          0,           0,        5522,     -0.8104655107,       2.141624158,       1.302677602,       4.964522149
          0,           0,        5523,       -0.78473919,       2.168974192,       1.316818883,       4.980954956
          0,           0,        5524,     -0.7996075327,       2.154536436,       1.302290858,       4.971321055
          0,           0,        5525,     -0.8226452006,       2.125079104,       1.300470065,       4.956207886
          0,           0,        5526,     -0.8147340089,       2.130308716,       1.316687355,        4.96178289
          0,           0,        5527,     -0.8014741616,       2.146652328,        1.31292013,       4.965499494
          0,           0,        5528,     -0.8070131642,       2.141371799,       1.326679235,       4.969234147
          0,           0,        5529,     -0.8110315831,       2.140526362,       1.328655061,       4.965274963
          0,           0,        5530,     -0.8090976058,       2.139548083,       1.316567816,       4.968785925
          0,           0,        5531,      -0.798144853,       2.151156736,       1.333512167,       4.975685778
          0,           0,        5532,     -0.7926703509,       2.156025559,       1.334925302,       4.973700431
          0,           0,        5533,     -0.8050712865,        2.14611868,       1.316658679,       4.965696882
          0,           0,        5534,     -0.8031121279,       2.143971466,       1.310386249,       4.969044738
          0,           0,        5535,     -0.8123856807,       2.136135137,       1.308156074,       4.963220719
          0,           0,        5536,     -0.7823255219,       2.166633434,       1.322246114,       4.978465159
          0,           0,        5537,      -0.811055662,       2.140078668,       1.300249927,       4.961803183
          0,           0,        5538,     -0.8152802999,       2.130693174,       1.300531928,       4.958444195
          0,           0,        5539,     -0.8085141171,       2.136755923,       1.315612196,       4.964636172
          0,           0,        5540,     -0.7760197261,       2.175101378,       1.335338502,       4.983428832
          0,           0,        5541,     -0.7997578997,        2.15008178,       1.314799817,        4.96813261
          0,           0,        5542,     -0.8080481303,       2.142210687,       1.299432291,       4.963459758
          0,           0,        5543,     -0.8099047212,       2.137313522,       1.292692104,       4.962375787
          0,           0,        5544,     -0.8052706921,       2.145879299,       1.306163406,       4.967400651
          0,           0,        5545,     -0.8069271109,       2.141985291,       1.322920266,        4.96172911
          0,           0,        5546,     -0.8087734252,       2.139070215,       1.315041827,       4.968179436
          0,           0,        5547,     -0.8076236292,       2.136056153,       1.334788253,       4.970323587
          0,           0,        5548,     -0.8328040196,       2.114823326,       1.280758578,       4.945744632
          0,           0,        5549,     -0.7799430249,       2.171422613,         1.3183465,       4.977241518
          0,           0,        5550,     -0.8062029878,       2.145225697,       1.311669981,        4.96291625
          0,           0,        5551,     -0.8346776177,       2.108498101,       1.297862916,        4.94458436
          0,           0,        5552,     -0.8283187937,       2.115909911,       1.315391105,       4.951583007
          0,           0,        5553,     -0.8019381535,       2.145316537,       1.334328457,       4.967227225
          0,           0,        5554,     -0.8011166605,        2.15050872,       1.335888275,       4.969950252
          0,           0,        5555,     -0.7831692504,       2.166406259,       1.330021838,       4.984782526
          0,           0,        5556,     -0.8045019652,       2.141622172,       1.315856793,        4.97063459
          0,           0,        5557,     -0.8173473698,       2.128871686,         1.2986319,       4.955430993
          0,           0,        5558,      -0.804880823,       2.138262094,       1.309933308,       4.967154076
          0,           0,        5559,     -0.8265661827,       2.119148544,       1.288370247,       4.948088199
          0,           0,        5560,     -0.8167404935,       2.127860415,       1.309629723,        4.95912291
          0,           0,        5561,     -0.8046673106,       2.142015925,       1.322070019,       4.971405544
          0,           0,        5562,     -0.8103543416,       2.136867429,       1.326388386,       4.967210543
          0,           0,        5563,     -0.8177198715,       2.130260503,       1.292601827,       4.960510459
          0,           0,        5564,     -0.8125682123,       2.132561067,       1.321005493,       4.968429959
          0,           0,        5565,     -0.8163486372,       2.132186907,       1.278292794,       4.961010087
          0,           0,        5566,     -0.7756870232,       2.177856644,         1.3112645,       4.996202284
          0,           0,        5567,      -0.752918476,       2.207051915,       1.340502967,        5.01405057
          0,           0,        5568,     -0.7546751792,       2.199794081,       1.351458609,       5.013308924
          0,           0,        5569,     -0.7802084898,         2.1648159,       1.340944233,       4.983724836
          0,           0,        5570,     -0.8027949936,       2.142882325,        1.33827383,       4.970438847
          0,           0,        5571,     -0.7858942837,       2.162152787,       1.357487805,       4.979590122
          0,           0,        5572,     -0.8041262087,       2.147608065,       1.321592096,       4.967024293
          0,           0,        5573,     -0.7998102193,       2.149799261,       1.321945172,       4.972205319
          0,           0,        5574,     -0.7896177392,       2.159738276,       1.328060206,       4.977495662
          0,           0,        5575,     -0.8166860806,       2.130201233,        1.32606174,       4.961876322
          0,           0,        5576,     -0.8181803574,       2.135915232,       1.312192514,       4.964268728
          0,           0,        5577,     -0.8178944125,       2.132086807,       1.308992752,       4.962798468
          0,           0,        5578,     -0.8465691223,       2.101647738,       1.277405414,        4.94036663
          0,           0,        5579,     -0.8041750998,       2.146380017,       1.308515324,        4.96576615
          0,           0,        5580,     -0.8321106148,       2.114368247,       1.294194183,       4.951871038
          0,           0,        5581,     -0.8119733012,       2.134141356,       1.313481364,       4.965411191
          0,           0,        5582,     -0.8236900961,       2.125772455,       1.315802168,       4.958226438
          0,           0,        5583,     -0.8197675211,       2.124479597,       1.311643899,       4.958843895
          0,           0,        5584,     -0.8209005152,       2.127584008,       1.283775245,       4.956230801
          0,           0,        5585,     -0.8081691811,       2.137461381,       1.298430877,       4.965649236
          0,           0,        5586,     -0.8164097574,       2.134329164,       1.304507643,       4.959546634
          0,           0,        5587,     -0.8076181799,       2.139494007,       1.299320443,        4.96881071
          0,           0,        5588,     -0.8073423407,       2.139620264,       1.293236281,       4.966990802
          0,           0,        5589,     -0.8002930601,       2.145259526,       1.311199612,       4.973153447
          0,           0,        5590,     -0.8088120129,       2.141335711,       1.309794153,       4.966261239
          0,           0,        5591,     -0.8050647582,       2.142293578,        1.31748432,       4.970390561
          0,           0,        5592,     -0.7910836873,       2.156662333,       1.312335702,       4.977959647
          0,           0,        5593,     -0.7865813041,       2.162591493,       1.334710797,       4.985503621
          0,           0,        5594,     -0.7758022661,       2.180372364,       1.353400513,       4.992794369
          0,           0,        5595,     -0.7711106386,       2.183546872,       1.349649205,       5.000132151
          0,           0,        5596,     -0.7850135476,       2.164612621,       1.321218289,       4.982090287
          0,           0,        5597,     -0.8106224003,       2.137897923,       1.305511101,       4.963026014
          0,           0,        5598,     -0.7998429032,       2.147160916,        1.32875039,       4.971053521
          0,           0,        5599,     -0.8176243735,       2.133326333,       1.308163087,       4.955895307
          0,           0,        5600,     -0.8166057342,       2.127933136,        1.31083177,       4.961661837
          0,           0,        5601,      -0.810751612,       2.134763425,       1.312983898,       4.968129048
          0,           0,        5602,     -0.8096379216,        2.13424164,       1.316817554,       4.965352753
          0,           0,        5603,     -0.8348277476,       2.112926801,       1.310673799,       4.947065743
          0,           0,        5604,     -0.8226991122,       2.120839096,       1.313532728,       4.959307447
          0,           0,        5605,     -0.8163629435,       2.128744216,       1.302779558,       4.963172562
          0,           0,        5606,     -0.8103193705,       2.137069992,       1.312922477,       4.966392335
          0,           0,        5607,     -0.8215816454,       2.129267792,        1.30293349,       4.958531791
          0,           0,        5608,     -0.8054437149,       2.137805111,       1.311224216,       4.968533333
          0,           0,        5609,     -0.8224014389,       2.128285645,       1.299874333,        4.95591344
          0,           0,        5610,     -0.8151839532,       2.127125817,       1.302734557,       4.960949328
          0,           0,        5611,     -0.8393754469,        2.10981426,       1.300216943,       4.945803505
          0,           0,        5612,     -0.8098495615,       2.138583176,       1.324194692,       4.969051842
          0,           0,        5613,     -0.8082557755,       2.141898894,       1.323005172,       4.971914875
          0,           0,        5614,     -0.7979822286,       2.151714557,       1.331231692,       4.976733756
          0,           0,        5615,     -0.8047861425,       2.143824051,       1.367379844,       4.978000239
          0,           0,        5616,     -0.7910685742,       2.163859155,       1.295536305,       4.980609376
          0,           0,        5617,     -0.7757114743,       2.178216817,       1.307106405,       4.988368952
          0,           0,        5618,     -0.7868560484,       2.164670238,       1.290173391,       4.980866249
          0,           0,        5619,     -0.7941639734,       2.159167422,       1.304119751,       4.979180805
          0,           0,        5620,     -0.7967733936,       2.155969884,       1.307424934,         4.9767704
          0,           0,        5621,     -0.8085875125,       2.135160418,        1.30803065,       4.967393337
          0,           0,        5622,     -0.8111321137,       2.134394834,       1.284874624,       4.960799651
          0,           0,        5623,     -0.8169266225,       2.127683186,       1.298697867,       4.961160844
          0,           0,        5624,     -0.8173315344,       2.129634049,       1.289352857,       4.961169614
          0,           0,        5625,     -0.7721303245,       2.182306399,       1.340255941,       4.992940939
          0,           0,        5626,     -0.7955613855,       2.155584063,       1.325619602,       4.978076357
          0,           0,        5627,     -0.7878394648,       2.162200579,       1.329771988,       4.981603613
          0,           0,        5628,      -0.796631721,       2.155722919,       1.303596478,       4.977196317
          0,           0,        5629,     -0.7826664407,       2.170923458,       1.317016283,       4.985166601
          0,           0,        5630,     -0.7923376917,       2.162927672,       1.342804293,       4.977024982
          0,           0,        5631,     -0.7931348274,        2.15553669,       1.319519632,        4.97462348
          0,           0,        5632,     -0.8152357766,       2.133226149,       1.303641679,       4.963563962
          0,           0,        5633,     -0.7986490104,       2.149687935,       1.323835639,       4.977286886
          0,           0,        5634,     -0.8088492348,        2.14479266,       1.325837837,       4.967566222
          0,           0,        5635,     -0.8071999158,        2.14216226,       1.319696958,       4.968271736
          0,           0,        5636,     -0.8187745241,       2.131651512,       1.298179674,       4.960430759
          0,           0,        5637,      -0.802380544,        2.14422096,       1.302159206,       4.968392376
          0,           0,        5638,     -0.8073716633,        2.14613597,       1.305717451,       4.965892768
          0,           0,        5639,     -0.8141448261,       2.130876176,       1.304079148,       4.958451224
          0,           0,        5640,     -0.7935146973,       2.154890714,        1.29828796,       4.970266733
          0,           0,        5641,     -0.8074632993,       2.139314643,       1.293758586,       4.965720691
          0,           0,        5642,      -0.806994286,       2.145422098,       1.303771465,       4.970540063
          0,           0,        5643,     -0.7876155488,       2.165409694,       1.328935177,       4.987760604
          0,           0,        5644,     -0.8014023211,       2.149023733,       1.318874367,       4.973828211
          0,           0,        5645,     -0.8141561439,        2.13410669,       1.286434262,       4.958385496
          0,           0,        5646,      -0.816780681,       2.125914407,       1.289147503,       4.958954807
          0,           0,        5647,     -0.8231802072,       2.127228529,       1.290119438,       4.955715171
          0,           0,        5648,     -0.8160946855,       2.130330383,       1.298974227,       4.963177743
          0,           0,        5649,      -0.802898349,       2.147393294,       1.288803535,        4.96926184
          0,           0,        5650,     -0.8095480108,       2.139279233,       1.288390933,       4.963523884
          0,           0,        5651,     -0.8116572279,       2.143218017,       1.286384151,       4.964789993
          0,           0,        5652,     -0.8221099145,       2.125035843,       1.292039805,       4.961206793
          0,           0,        5653,     -0.7951064727,       2.152075156,        1.30833832,       4.972629999
          0,           0,        5654,     -0.7799907936,        2.17364354,       1.302851992,       4.984143119
          0,           0,        5655,     -0.7926784431,       2.163039058,       1.295342845,       4.977356804
          0,           0,        5656,     -0.7884199484,       2.165076354,       1.287566826,       4.981741131
          0,           0,        5657,     -0.7997937986,       2.150633006,       1.306086237,       4.967649817
          0,           0,        5658,     -0.7880933182,       2.159702521,        1.30680681,       4.975124688
          0,           0,        5659,     -0.7990062376,       2.146134688,       1.311529731,       4.970466372
          0,           0,        5660,     -0.8075726752,        2.14071648,       1.307319343,       4.963809831
          0,           0,        5661,     -0.7952600742,       2.149864635,       1.314171095,       4.975368319
          0,           0,        5662,     -0.7840269741,       2.160892253,       1.342059582,       4.988506856
          0,           0,        5663,       -0.77808963,       2.166421514,       1.343023046,       4.990675089
          0,           0,        5664,     -0.8067101702,       2.144639906,       1.295775644,       4.968322815
          0,           0,        5665,     -0.7914716498,       2.156129162,        1.30564713,       4.980039796
          0,           0,        5666,      -0.796068971,       2.148537329,       1.307779481,       4.969807004
          0,           0,        5667,     -0.7736355409,        2.17325952,       1.329331162,       4.987940061
          0,           0,        5668,     -0.7755486022,       2.173517332,       1.317229768,       4.985126037
          0,           0,        5669,     -0.7908067352,        2.15750371,       1.319819957,       4.977346594
          0,           0,        5670,     -0.7961980478,       2.144297129,       1.323058923,       4.972759156
          0,           0,        5671,     -0.7987262206,       2.146077257,       1.294479513,       4.968632766
          0,           0,        5672,     -0.7919275783,       2.157596995,       1.288954437,        4.97766579
          0,           0,        5673,     -0.7944836833,       2.158683798,       1.304100086,       4.977319768
          0,           0,        5674,     -0.7975365565,       2.150303659,       1.304021044,       4.978348663
          0,           0,        5675,     -0.8061233217,       2.138169809,       1.294702118,       4.967612608
          0,           0,        5676,     -0.7925367268,       2.159254047,       1.311765282,       4.974795129
          0,           0,        5677,     -0.8008463746,       2.153295324,       1.279914045,       4.970686265
          0,           0,        5678,     -0.7924284924,       2.157414703,       1.292109641,       4.979317262
          0,           0,        5679,     -0.8133695632,       2.132427837,       1.301557963,        4.96108993
          0,           0,        5680,     -0.8105541916,        2.13551274,       1.320982919,       4.962615801
          0,           0,        5681,     -0.8155314713,       2.132415386,       1.304693913,       4.960182828
          0,           0,        5682,     -0.7916747222,       2.158387984,       1.329634189,       4.986027106
          0,           0,        5683,     -0.7764643054,       2.174850782,       1.336894347,       4.991562939
          0,           0,        5684,     -0.7860109616,       2.169677152,        1.30622325,       4.980550873
          0,           0,        5685,     -0.7785031099,       2.177997881,       1.309079507,       4.989952481
          0,           0,        5686,     -0.7877078105,       2.172256726,       1.320892989,       4.986302966
          0,           0,        5687,     -0.7839691932,       2.171820521,       1.325218922,       4.991195052
          0,           0,        5688,     -0.7792486954,       2.174312475,       1.319426976,       4.986880454
          0,           0,        5689,     -0.7558855193,       2.207223447,        1.33262205,       5.011896027
          0,           0,        5690,      -0.805734841,       2.149026838,       1.310310586,       4.972122531
          0,           0,        5691,      -0.797941574,       2.152763574,       1.316448141,       4.980216977
          0,           0,        5692,     -0.7671017279,       2.190654042,       1.330716967,       5.008925772
          0,           0,        5693,     -0.7582253602,         2.2012285,       1.360205103,       5.015137126
          0,           0,        5694,       -0.77365653,       2.189633153,       1.337292335,        5.00574237
          0,           0,        5695,     -0.7732610307,       2.187036674,       1.328840084,       5.004462238
          0,           0,        5696,     -0.7995741707,       2.152592015,       1.297553271,       4.973723696
          0,           0,        5697,     -0.7864290247,       2.169011982,       1.288303307,       4.987654912
          0,           0,        5698,     -0.7917695464,       2.167668701,       1.294436843,       4.985056786
          0,           0,        5699,     -0.7804731043,       2.178864488,       1.319666743,       5.001491616
          0,           0,        5700,     -0.7807240759,       2.177767906,       1.311648442,       4.999238411
          0,           0,        5701,     -0.7834861632,        2.17432822,       1.331254717,       4.998211618
          0,           0,        5702,     -0.7834350134,       2.171436251,       1.342582549,       4.990624731
          0,           0,        5703,     -0.8274319167,       2.125410778,       1.281807434,       4.959169579
          0,           0,        5704,     -0.8170482232,       2.132033479,       1.288348708,       4.965580629
          0,           0,        5705,     -0.8083773407,       2.141923705,       1.298983184,       4.973325958
          0,           0,        5706,     -0.7981059069,       2.155299126,       1.318765572,       4.976863479
          0,           0,        5707,     -0.8021962956,       2.152911109,       1.321575893,        4.97817539
          0,           0,        5708,     -0.8054612574,       2.150666207,       1.312873975,       4.976686604
          0,           0,        5709,     -0.7993049114,       2.151960838,       1.300551953,       4.979159542
          0,           0,        5710,     -0.7862599938,       2.168254409,        1.30260633,       4.984442399
          0,           0,        5711,     -0.7944131789,       2.160496788,       1.312593304,       4.976638578
          0,           0,        5712,     -0.7980339443,       2.158139086,        1.29256273,       4.976199245
          0,           0,        5713,     -0.8067586175,       2.144262822,       1.293609353,       4.971260847
          0,           0,        5714,     -0.8135882103,       2.138285057,       1.280841715,       4.965685057
          0,           0,        5715,     -0.7930232702,       2.159266824,       1.303659785,       4.976684436
          0,           0,        5716,     -0.8084780455,       2.147197528,        1.29390982,       4.970556356
          0,           0,        5717,     -0.8220779155,       2.126937278,         1.2776391,       4.960529442
          0,           0,        5718,     -0.8184024929,       2.130554046,       1.284364492,       4.964321335
          0,           0,        5719,     -0.7947768954,       2.158001489,       1.311189085,       4.976148306
          0,           0,        5720,     -0.8261344598,       2.129058873,       1.293301674,       4.960375668
          0,           0,        5721,       -0.80349844,       2.147676844,       1.308166943,       4.973984495
          0,           0,        5722,     -0.8023410197,       2.151511318,       1.290904071,       4.980233738
          0,           0,        5723,     -0.7731818607,       2.184247975,        1.33744327,       4.995387002
          0,           0,        5724,     -0.8067694925,       2.143894354,       1.321342352,       4.970578012
          0,           0,        5725,     -0.8026835499,        2.14973301,        1.32147296,        4.97814671
          0,           0,        5726,     -0.7855170652,       2.169237566,       1.324932038,       4.992334809
          0,           0,        5727,         -0.800553,        2.15476843,       1.292126059,       4.976199077
          0,           0,        5728,     -0.7431146853,       2.221642069,       1.310898956,        5.02211891
          0,           0,        5729,     -0.8011886752,       2.155444565,       1.304560058,       4.973030322
          0,           0,        5730,     -0.8067716741,       2.143122936,       1.299754182,       4.970725115
          0,           0,        5731,     -0.8062852528,       2.144635777,       1.293815821,       4.972260458
          0,           0,        5732,     -0.7896780182,       2.162336065,       1.312669019,       4.984897323
          0,           0,        5733,     -0.7784880829,       2.175636279,       1.343467385,       4.997740992
          0,           0,        5734,     -0.7670089537,       2.188989418,       1.322613756,        5.00541094
          0,           0,        5735,     -0.7950864766,       2.149402734,       1.315809136,       4.978174222
          0,           0,        5736,     -0.8086468708,       2.141452304,       1.308422187,       4.970613062
